0, 1.3533361846666667
30, 1.3533815806666667
60, 1.353427007
90, 1.3534724636666666
120, 1.35351795
150, 1.3535634663333334
180, 1.3536090123333333
210, 1.3536545876666666
240, 1.3537001926666667
270, 1.3537458266666667
300, 1.3537914899999999
330, 1.3538371820000001
360, 1.353882903
390, 1.3539286523333334
420, 1.3539744303333332
450, 1.3540202366666667
480, 1.3540660713333335
510, 1.354111934
540, 1.3541578246666668
570, 1.354203743
600, 1.3542496893333333
630, 1.3542956626666667
660, 1.3543416636666668
690, 1.3543876916666666
720, 1.3544337466666667
750, 1.3544798286666666
780, 1.3545259373333334
810, 1.3545720726666668
840, 1.3546182346666666
870, 1.3546644226666666
900, 1.354710637
930, 1.3547568773333332
960, 1.3548031436666665
990, 1.3548494356666667
1020, 1.354895753
1050, 1.354942096
1080, 1.3549884643333334
1110, 1.3550348576666666
1140, 1.3550812760000002
1170, 1.3551277193333333
1200, 1.355174187
1230, 1.3552206796666668
1260, 1.3552671963333334
1290, 1.3553137373333333
1320, 1.3553603026666667
1350, 1.3554068916666666
1380, 1.3554535046666667
1410, 1.3555001413333332
1440, 1.3555468013333334
1470, 1.3555934846666666
1500, 1.3556401913333334
1530, 1.355686921
1560, 1.3557336736666667
1590, 1.355780449
1620, 1.355827247
1650, 1.3558740673333334
1680, 1.3559209103333334
1710, 1.355967775
1740, 1.356014662
1770, 1.3560615706666668
1800, 1.3561085013333334
1830, 1.3561554533333333
1860, 1.3562024266666666
1890, 1.3562494213333334
1920, 1.356296437
1950, 1.356343474
1980, 1.3563905313333333
2010, 1.3564376096666666
2040, 1.3564847083333333
2070, 1.3565318273333333
2100, 1.3565789666666668
2130, 1.3566261259999999
2160, 1.3566733053333333
2190, 1.356720504
2220, 1.3567677226666666
2250, 1.3568149606666668
2280, 1.356862218
2310, 1.3569094943333333
2340, 1.3569567896666668
2370, 1.357004104
2400, 1.357051437
2430, 1.3570987883333334
2460, 1.3571461583333333
2490, 1.3571935463333333
2520, 1.3572409523333333
2550, 1.3572883766666666
2580, 1.3573358183333335
2610, 1.3573832780000001
2640, 1.3574307546666666
2670, 1.3574782490000001
2700, 1.3575257603333333
2730, 1.357573289
2760, 1.357620834
2790, 1.357668396
2820, 1.3577159746666665
2850, 1.3577635693333332
2880, 1.3578111806666666
2910, 1.357858808
2940, 1.357906451
2970, 1.35795411
3000, 1.3580017846666665
3030, 1.3580494746666667
3060, 1.35809718
3090, 1.3581449006666666
3120, 1.358192636
3150, 1.3582403866666666
3180, 1.3582881516666665
3210, 1.3583359313333334
3240, 1.3583837253333333
3270, 1.3584315336666668
3300, 1.3584793563333335
3330, 1.3585271926666667
3360, 1.3585750426666667
3390, 1.3586229063333335
3420, 1.3586707836666667
3450, 1.3587186743333335
3480, 1.358766578
3510, 1.3588144946666667
3540, 1.3588624243333334
3570, 1.3589103666666666
3600, 1.3589583213333334
3630, 1.3590062886666667
3660, 1.359054268
3690, 1.3591022596666666
3720, 1.359150263
3750, 1.3591982783333332
3780, 1.3592463053333332
3810, 1.3592943436666667
3840, 1.359342393
3870, 1.3593904540000001
3900, 1.3594385256666668
3930, 1.3594866083333332
3960, 1.3595347016666666
3990, 1.3595828053333332
4020, 1.3596309196666667
4050, 1.359679044
4080, 1.3597271786666667
4110, 1.359775323
4140, 1.359823477
4170, 1.3598716406666667
4200, 1.3599198140000002
4230, 1.3599679963333333
4260, 1.360016188
4290, 1.3600643886666668
4320, 1.360112598
4350, 1.360160816
4380, 1.3602090426666666
4410, 1.3602572776666666
4440, 1.3603055206666668
4470, 1.360353772
4500, 1.360402031
4530, 1.3604502976666666
4560, 1.360498572
4590, 1.3605468536666667
4620, 1.3605951426666667
4650, 1.3606434386666666
4680, 1.360691742
4710, 1.3607400516666666
4740, 1.3607883683333333
4770, 1.360836691
4800, 1.3608850203333334
4830, 1.3609333559999999
4860, 1.3609816973333333
4890, 1.3610300446666665
4920, 1.3610783976666667
4950, 1.3611267563333334
4980, 1.3611751200000002
5010, 1.3612234893333335
5040, 1.3612718633333334
5070, 1.3613202426666668
5100, 1.3613686263333333
5130, 1.361417015
5160, 1.361465408
5190, 1.3615138050000002
5220, 1.3615622063333332
5250, 1.3616106116666666
5280, 1.3616590210000001
5310, 1.3617074336666666
5340, 1.36175585
5370, 1.3618042696666668
5400, 1.3618526926666668
5430, 1.3619011183333334
5460, 1.3619495473333334
5490, 1.3619979786666667
5520, 1.3620464126666667
5550, 1.3620948493333334
5580, 1.362143288
5610, 1.3621917286666667
5640, 1.3622401713333334
5670, 1.362288616
5700, 1.362337062
5730, 1.3623855096666666
5760, 1.3624339586666667
5790, 1.3624824086666667
5820, 1.3625308596666668
5850, 1.3625793116666667
5880, 1.3626277643333333
5910, 1.3626762173333333
5940, 1.3627246706666667
5970, 1.3627731243333332
6000, 1.3628215783333335
6030, 1.362870032
6060, 1.3629184853333334
6090, 1.3629669383333332
6120, 1.3630153906666667
6150, 1.3630638423333332
6180, 1.3631122930000001
6210, 1.363160743
6240, 1.3632091913333333
6270, 1.3632576386666666
6300, 1.3633060843333333
6330, 1.3633545283333333
6360, 1.3634029706666666
6390, 1.3634514106666666
6420, 1.3634998486666667
6450, 1.3635482846666667
6480, 1.363596718
6510, 1.3636451486666668
6540, 1.3636935766666667
6570, 1.3637420016666666
6600, 1.3637904236666667
6630, 1.3638388423333332
6660, 1.3638872576666665
6690, 1.3639356693333333
6720, 1.3639840776666667
6750, 1.3640324816666665
6780, 1.3640808819999999
6810, 1.364129278
6840, 1.3641776696666665
6870, 1.364226057
