# Name : TDRS7
# Contents : BW, DELAY
7080, 1.3412956903333333
7110, 1.3410170743333334
7140, 1.340738544
7170, 1.340460101
7200, 1.3401817466666666
7230, 1.3399034823333333
7260, 1.3396253093333332
7290, 1.339347229
7320, 1.339069243
7350, 1.3387913523333332
7380, 1.3385135586666668
7410, 1.3382358633333333
7440, 1.3379582676666666
7470, 1.337680773
7500, 1.3374033803333332
7530, 1.337126092
7560, 1.3368489083333333
7590, 1.3365718313333335
7620, 1.3362948623333335
7650, 1.3360180026666666
7680, 1.3357412533333333
7710, 1.3354646163333332
7740, 1.3351880926666666
7770, 1.3349116836666668
7800, 1.334635391
7830, 1.334359216
7860, 1.3340831596666667
7890, 1.333807224
7920, 1.3335314096666666
7950, 1.3332557186666667
7980, 1.332980152
8010, 1.332704711
8040, 1.3324293976666666
8070, 1.3321542126666668
8100, 1.3318791576666666
8130, 1.3316042343333332
8160, 1.3313294436666667
8190, 1.331054787
8220, 1.330780266
8250, 1.330505882
8280, 1.3302316360000002
8310, 1.3299575300000002
8340, 1.3296835649999998
8370, 1.3294097426666667
8400, 1.329136064
8430, 1.3288625306666666
8460, 1.3285891440000002
8490, 1.3283159053333333
8520, 1.328042816
8550, 1.3277698776666667
8580, 1.3274970913333333
8610, 1.3272244586666668
8640, 1.3269519813333333
8670, 1.32667966
8700, 1.3264074963333334
8730, 1.3261354920000001
8760, 1.3258636483333333
8790, 1.3255919663333333
8820, 1.325320448
8850, 1.3250490943333333
8880, 1.3247779063333334
8910, 1.3245068863333334
8940, 1.324236035
8970, 1.323965354
9000, 1.3236948446666668
9030, 1.3234245083333334
9060, 1.3231543466666666
9090, 1.3228843606666667
9120, 1.322614552
9150, 1.322344922
9180, 1.3220754719999999
9210, 1.3218062033333333
9240, 1.3215371176666668
9270, 1.321268216
9300, 1.3209994999999999
9330, 1.320730971
9360, 1.3204626303333333
9390, 1.3201944796666667
9420, 1.31992652
9450, 1.319658753
9480, 1.31939118
9510, 1.319123802
9540, 1.318856621
9570, 1.3185896383333333
9600, 1.318322855
9630, 1.3180562726666665
9660, 1.3177898923333333
9690, 1.317523716
9720, 1.3172577446666667
9750, 1.3169919799999998
9780, 1.316726423
9810, 1.3164610756666668
9840, 1.3161959386666666
9870, 1.3159310136666666
9900, 1.3156663023333333
9930, 1.3154018056666668
9960, 1.3151375256666666
9990, 1.3148734629999999
10020, 1.3146096193333332
10050, 1.314345996
10080, 1.3140825946666668
10110, 1.3138194163333334
10140, 1.3135564626666667
10170, 1.313293735
10200, 1.3130312346666668
10230, 1.3127689633333335
10260, 1.3125069219999999
10290, 1.312245112
10320, 1.311983535
10350, 1.3117221926666667
10380, 1.3114610856666666
10410, 1.311200216
10440, 1.3109395846666667
10470, 1.3106791933333333
10500, 1.3104190433333334
10530, 1.3101591356666666
10560, 1.3098994723333333
10590, 1.3096400543333333
10620, 1.309380883
10650, 1.30912196
10680, 1.3088632866666665
10710, 1.3086048643333332
10740, 1.3083466943333333
10770, 1.308088778
10800, 1.3078311166666667
10830, 1.307573712
10860, 1.3073165653333334
10890, 1.3070596776666668
10920, 1.306803051
10950, 1.3065466863333333
10980, 1.306290585
11010, 1.3060347483333334
11040, 1.3057791779999999
11070, 1.3055238753333334
11100, 1.3052688413333333
11130, 1.3050140780000001
11160, 1.3047595863333332
11190, 1.3045053676666667
11220, 1.3042514233333333
11250, 1.3039977550000001
11280, 1.3037443640000002
11310, 1.3034912516666668
11340, 1.303238419
11370, 1.3029858680000002
11400, 1.3027335996666667
11430, 1.3024816153333334
11460, 1.3022299166666667
11490, 1.3019785046666668
11520, 1.301727381
11550, 1.3014765466666667
11580, 1.3012260036666665
11610, 1.3009757530000001
11640, 1.300725796
11670, 1.300476134
11700, 1.3002267683333333
11730, 1.2999777006666666
11760, 1.2997289323333332
11790, 1.2994804643333333
11820, 1.2992322983333333
11850, 1.2989844356666667
11880, 1.298736878
11910, 1.298489626
11940, 1.2982426813333334
11970, 1.2979960453333332
12000, 1.2977497196666667
12030, 1.2975037056666667
12060, 1.2972580043333335
12090, 1.297012617
12120, 1.2967675453333334
12150, 1.2965227906666668
12180, 1.2962783543333334
12210, 1.2960342376666667
12240, 1.295790442
12270, 1.2955469683333334
12300, 1.2953038186666666
12330, 1.295060994
12360, 1.294818496
12390, 1.2945763253333333
12420, 1.294334484
12450, 1.294092973
12480, 1.293851794
12510, 1.293610948
12540, 1.2933704366666667
12570, 1.293130261
12600, 1.2928904226666666
12630, 1.292650923
12660, 1.2924117629999998
12690, 1.2921729443333332
12720, 1.2919344683333334
12750, 1.291696336
12780, 1.291458549
12810, 1.2912211086666667
12840, 1.2909840163333333
12870, 1.2907472733333332
12900, 1.2905108806666665
12930, 1.2902748403333333
12960, 1.290039153
12990, 1.2898038203333333
13020, 1.2895688433333332
13050, 1.289334224
13080, 1.289099963
13110, 1.288866062
13140, 1.2886325223333335
13170, 1.2883993453333333
13200, 1.288166532
13230, 1.2879340843333333
13260, 1.2877020026666668
13290, 1.2874702893333334
13320, 1.287238945
13350, 1.287007971
13380, 1.286777369
13410, 1.2865471403333333
13440, 1.2863172859999998
13470, 1.2860878073333333
13500, 1.2858587056666666
13530, 1.2856299826666666
13560, 1.2854016393333334
13590, 1.285173677
13620, 1.284946097
13650, 1.2847189006666666
13680, 1.2844920893333334
13710, 1.2842656639999999
13740, 1.2840396263333334
13770, 1.2838139776666666
13800, 1.2835887190000002
13830, 1.2833638516666666
13860, 1.2831393773333333
13890, 1.282915297
13920, 1.282691612
13950, 1.2824683236666665
13980, 1.2822454333333333
14010, 1.282022942
14040, 1.2818008513333334
14070, 1.2815791623333332
14100, 1.2813578763333333
14130, 1.281136995
14160, 1.280916519
14190, 1.2806964503333333
14220, 1.2804767896666667
14250, 1.2802575383333334
14280, 1.280038698
14310, 1.2798202693333334
14340, 1.2796022543333334
14370, 1.279384654
14400, 1.2791674693333335
14430, 1.2789507016666666
14460, 1.2787343526666666
14490, 1.2785184233333333
14520, 1.2783029146666667
14550, 1.2780878283333335
14580, 1.2778731656666666
14610, 1.2776589273333334
14640, 1.2774451153333333
14670, 1.2772317303333331
14700, 1.277018774
14730, 1.2768062473333335
14760, 1.2765941516666668
14790, 1.276382488
14820, 1.276171258
14850, 1.2759604626666667
14880, 1.2757501036666667
14910, 1.2755401816666667
14940, 1.2753306979999999
14970, 1.2751216539999999
15000, 1.2749130513333333
15030, 1.2747048903333333
15060, 1.274497173
15090, 1.2742899003333332
15120, 1.2740830736666668
15150, 1.273876694
15180, 1.2736707626666666
15210, 1.2734652806666666
15240, 1.2732602496666667
15270, 1.2730556706666667
15300, 1.272851545
15330, 1.2726478736666667
15360, 1.272444658
15390, 1.2722418993333333
15420, 1.2720395986666666
15450, 1.271837757
15480, 1.2716363763333334
15510, 1.271435457
15540, 1.2712350006666666
15570, 1.2710350086666666
15600, 1.2708354816666667
15630, 1.2706364213333334
15660, 1.2704378286666667
15690, 1.270239705
15720, 1.2700420513333333
15750, 1.269844869
15780, 1.2696481593333333
15810, 1.2694519229999999
15840, 1.2692561616666667
15870, 1.2690608766666667
15900, 1.2688660683333333
15930, 1.2686717386666666
15960, 1.2684778886666668
15990, 1.2682845193333334
16020, 1.2680916316666668
16050, 1.2678992273333334
16080, 1.2677073073333334
16110, 1.2675158726666667
16140, 1.2673249246666667
16170, 1.267134464
16200, 1.2669444926666666
16230, 1.2667550113333332
16260, 1.266566021
16290, 1.2663775229999998
16320, 1.2661895186666667
16350, 1.266002009
16380, 1.2658149953333333
16410, 1.2656284783333334
16440, 1.2654424593333333
16470, 1.26525694
16500, 1.2650719206666667
16530, 1.2648874030000001
16560, 1.2647033876666667
16590, 1.2645198763333332
16620, 1.26433687
16650, 1.2641543696666666
16680, 1.2639723763333333
16710, 1.263790891
16740, 1.2636099153333333
16770, 1.2634294503333334
16800, 1.2632494966666665
16830, 1.2630700556666665
16860, 1.2628911286666666
16890, 1.2627127166666667
16920, 1.2625348203333333
16950, 1.2623574413333332
16980, 1.2621805806666666
17010, 1.2620042393333333
17040, 1.2618284183333333
17070, 1.2616531186666669
17100, 1.261478342
17130, 1.2613040886666667
17160, 1.2611303603333335
17190, 1.2609571576666667
17220, 1.260784482
17250, 1.2606123343333335
17280, 1.2604407156666666
17310, 1.260269627
17340, 1.26009907
17370, 1.259929045
17400, 1.2597595533333332
17430, 1.259590596
17460, 1.2594221743333334
17490, 1.259254289
17520, 1.2590869413333334
17550, 1.258920132
17580, 1.2587538626666666
17610, 1.258588134
17640, 1.2584229470000001
17670, 1.2582583026666667
17700, 1.2580942023333332
17730, 1.2579306466666667
17760, 1.2577676373333333
17790, 1.2576051743333332
17820, 1.2574432596666667
17850, 1.257281894
17880, 1.257121078
17910, 1.256960813
17940, 1.2568011003333335
17970, 1.2566419406666667
18000, 1.2564833346666668
18030, 1.2563252839999999
18060, 1.2561677893333334
18090, 1.2560108516666668
18120, 1.255854472
18150, 1.2556986513333332
18180, 1.2555433906666666
18210, 1.2553886913333332
18240, 1.2552345536666667
18270, 1.255080979
18300, 1.2549279683333332
18330, 1.2547755226666666
18360, 1.254623643
18390, 1.25447233
18420, 1.254321585
18450, 1.2541714086666667
18480, 1.2540218023333334
18510, 1.2538727666666667
18540, 1.2537243026666667
18570, 1.2535764113333334
18600, 1.2534290933333334
18630, 1.2532823503333335
18660, 1.2531361823333333
18690, 1.2529905909999999
18720, 1.252845577
18750, 1.2527011413333333
18780, 1.252557285
18810, 1.2524140086666666
18840, 1.2522713136666666
18870, 1.2521292003333333
18900, 1.2519876699999999
18930, 1.2518467236666666
18960, 1.2517063620000002
18990, 1.251566586
19020, 1.2514273966666667
19050, 1.2512887946666666
19080, 1.251150781
19110, 1.251013357
19140, 1.2508765226666667
19170, 1.2507402796666667
19200, 1.2506046286666668
19230, 1.2504695703333333
19260, 1.250335106
19290, 1.2502012359999999
19320, 1.2500679613333334
19350, 1.2499352833333335
19380, 1.2498032023333334
19410, 1.2496717196666667
19440, 1.2495408356666666
19470, 1.2494105516666667
19500, 1.249280868
19530, 1.249151786
19560, 1.2490233066666667
19590, 1.2488954303333335
19620, 1.2487681576666667
19650, 1.2486414903333334
19680, 1.2485154286666666
19710, 1.2483899733333335
19740, 1.2482651256666666
19770, 1.248140886
19800, 1.2480172553333333
19830, 1.2478942346666666
19860, 1.2477718243333333
19890, 1.2476500256666667
19920, 1.2475288393333333
19950, 1.2474082659999999
19980, 1.2472883066666667
20010, 1.247168962
20040, 1.2470502326666666
20070, 1.24693212
20100, 1.246814624
20130, 1.246697746
20160, 1.2465814863333333
20190, 1.2464658463333333
20220, 1.2463508266666667
20250, 1.2462364276666669
20280, 1.2461226503333334
20310, 1.2460094956666665
20340, 1.245896964
20370, 1.2457850566666666
20400, 1.2456737736666665
20430, 1.2455631163333334
20460, 1.2454530853333334
20490, 1.2453436813333334
20520, 1.245234905
20550, 1.245126757
20580, 1.2450192383333332
20610, 1.2449123493333334
20640, 1.2448060913333334
20670, 1.2447004643333333
20700, 1.2445954696666666
20730, 1.2444911076666667
20760, 1.2443873793333333
20790, 1.244284285
20820, 1.2441818256666666
20850, 1.2440800016666667
20880, 1.2439788143333332
20910, 1.2438782636666668
20940, 1.243778351
20970, 1.2436790763333334
21000, 1.243580441
21030, 1.2434824453333333
21060, 1.2433850896666667
21090, 1.2432883756666668
21120, 1.243192303
21150, 1.2430968726666667
21180, 1.2430020856666666
21210, 1.242907942
21240, 1.2428144429999999
21270, 1.2427215886666667
21300, 1.2426293803333335
21330, 1.242537818
21360, 1.2424469026666667
21390, 1.2423566350000002
21420, 1.2422670153333335
21450, 1.2421780443333335
21480, 1.242089723
21510, 1.2420020513333334
21540, 1.2419150306666666
21570, 1.241828661
21600, 1.2417429433333333
21630, 1.2416578779999998
21660, 1.2415734656666668
21690, 1.2414897073333333
21720, 1.2414066026666668
21750, 1.2413241533333332
21780, 1.2412423590000001
21810, 1.241161221
21840, 1.241080739
21870, 1.2410009146666667
21900, 1.2409217476666667
21930, 1.240843239
21960, 1.240765389
21990, 1.2406881986666667
22020, 1.2406116680000001
22050, 1.2405357976666667
22080, 1.2404605886666666
22110, 1.240386041
22140, 1.2403121553333332
22170, 1.2402389323333332
22200, 1.2401663723333334
22230, 1.240094476
22260, 1.240023244
22290, 1.2399526763333333
22320, 1.239882774
22350, 1.2398135373333332
22380, 1.239744967
22410, 1.2396770633333334
22440, 1.2396098266666666
22470, 1.2395432576666667
22500, 1.239477357
22530, 1.2394121246666667
22560, 1.2393475616666667
22590, 1.2392836683333333
22620, 1.239220445
22650, 1.239157892
22680, 1.2390960100000001
22710, 1.2390347996666666
22740, 1.238974261
22770, 1.2389143946666665
22800, 1.2388552013333334
22830, 1.238796681
22860, 1.2387388346666666
22890, 1.238681662
22920, 1.2386251640000001
22950, 1.238569341
22980, 1.2385141933333332
23010, 1.2384597216666666
23040, 1.238405926
23070, 1.238352807
23100, 1.238300365
23130, 1.2382486003333335
23160, 1.2381975133333334
23190, 1.2381471046666668
23220, 1.2380973746666668
23250, 1.2380483236666666
23280, 1.237999952
23310, 1.2379522600000001
23340, 1.237905248
23370, 1.2378589166666667
23400, 1.2378132659999999
23430, 1.2377682963333334
23460, 1.2377240086666668
23490, 1.2376804023333334
23520, 1.2376374786666666
23550, 1.2375952373333334
23580, 1.237553679
23610, 1.237512804
23640, 1.2374726123333335
23670, 1.2374331046666667
23700, 1.2373942813333334
23730, 1.2373561423333332
23760, 1.2373186883333334
23790, 1.2372819196666667
23820, 1.237245836
23850, 1.2372104383333333
23880, 1.2371757266666668
23910, 1.2371417013333335
23940, 1.2371083626666668
23970, 1.237075711
24000, 1.2370437463333332
24030, 1.2370124693333335
24060, 1.2369818796666667
24090, 1.2369519783333334
24120, 1.2369227653333332
24150, 1.2368942406666668
24180, 1.2368664046666666
24210, 1.2368392576666667
24240, 1.2368128
24270, 1.236787032
24300, 1.2367619536666667
24330, 1.2367375649999999
24360, 1.2367138666666666
24390, 1.236690859
24420, 1.2366685416666667
24450, 1.2366469153333333
24480, 1.23662598
24510, 1.236605736
24540, 1.2365861833333334
24570, 1.2365673223333333
24600, 1.236549153
24630, 1.236531676
24660, 1.2365148910000001
24690, 1.2364987986666667
24720, 1.2364833986666666
24750, 1.2364686916666665
24780, 1.2364546773333334
24810, 1.236441356
24840, 1.236428728
24870, 1.2364167933333334
24900, 1.2364055523333333
24930, 1.236395005
24960, 1.2363851513333333
24990, 1.2363759916666666
25020, 1.2363675263333334
25050, 1.236359755
25080, 1.2363526779999998
25110, 1.2363462953333333
25140, 1.2363406073333332
25170, 1.2363356140000001
25200, 1.2363313156666667
25230, 1.236327712
25260, 1.2363248033333334
25290, 1.2363225896666667
25320, 1.2363210713333335
25350, 1.236320248
25380, 1.2363201203333334
25410, 1.2363206876666668
25440, 1.2363219506666665
25470, 1.2363239093333334
25500, 1.2363265636666667
25530, 1.2363299133333332
25560, 1.236333959
25590, 1.2363387
25620, 1.2363441373333333
25650, 1.2363502703333333
25680, 1.236357099
25710, 1.2363646236666666
25740, 1.2363728443333335
25770, 1.236381761
25800, 1.2363913736666667
25830, 1.2364016823333333
25860, 1.236412687
25890, 1.2364243876666667
25920, 1.2364367843333333
25950, 1.236449877
25980, 1.2364636656666668
26010, 1.2364781503333333
26040, 1.2364933306666668
26070, 1.2365092073333332
26100, 1.23652578
26130, 1.2365430483333333
26160, 1.2365610126666666
26190, 1.2365796726666667
26220, 1.2365990286666666
26250, 1.2366190803333332
26280, 1.2366398276666666
26310, 1.2366612706666666
26340, 1.2366834093333332
26370, 1.2367062433333333
26400, 1.2367297726666668
26430, 1.2367539976666666
26460, 1.2367789176666666
26490, 1.2368045333333333
26520, 1.2368308436666666
26550, 1.2368578493333333
26580, 1.2368855496666666
26610, 1.236913945
26640, 1.236943035
26670, 1.23697282
26700, 1.237003299
26730, 1.2370344726666667
26760, 1.2370663406666667
26790, 1.2370989026666668
26820, 1.2371321586666668
26850, 1.2371661086666668
26880, 1.2372007526666666
26910, 1.23723609
26940, 1.2372721206666666
26970, 1.237308845
27000, 1.2373462623333333
27030, 1.2373843726666667
27060, 1.237423176
27090, 1.2374626716666666
27120, 1.23750286
27150, 1.2375437406666665
27180, 1.2375853136666666
27210, 1.2376275783333335
27240, 1.237670535
27270, 1.237714183
27300, 1.2377585226666667
27330, 1.2378035533333334
27360, 1.2378492749999999
27390, 1.2378956876666667
27420, 1.2379427903333333
27450, 1.2379905836666667
27480, 1.2380390673333332
27510, 1.2380882403333333
27540, 1.2381381033333332
27570, 1.2381886556666666
27600, 1.2382398973333333
27630, 1.2382918276666668
27660, 1.2383444466666667
27690, 1.2383977543333333
27720, 1.23845175
27750, 1.2385064333333333
27780, 1.2385618046666667
27810, 1.238617863
27840, 1.2386746086666667
27870, 1.2387320413333334
27900, 1.23879016
27930, 1.2388489653333332
27960, 1.2389084563333335
27990, 1.2389686333333334
28020, 1.2390294953333334
28050, 1.2390910423333334
28080, 1.2391532743333333
28110, 1.2392161906666668
28140, 1.239279791
28170, 1.2393440753333334
28200, 1.239409043
28230, 1.2394746936666667
28260, 1.2395410273333334
28290, 1.2396080433333334
28320, 1.2396757413333335
28350, 1.2397441213333333
28380, 1.2398131826666667
28410, 1.239882925
28440, 1.2399533483333334
28470, 1.2400244516666665
28500, 1.240096235
28530, 1.240168698
28560, 1.2402418403333333
28590, 1.2403156613333333
28620, 1.2403901606666667
28650, 1.2404653383333333
28680, 1.2405411936666666
28710, 1.2406177263333333
28740, 1.2406949356666668
28770, 1.2407728216666667
28800, 1.2408513836666666
28830, 1.2409306213333333
28860, 1.2410105343333333
28890, 1.2410911219999998
28920, 1.241172384
28950, 1.24125432
28980, 1.2413369296666668
29010, 1.2414202123333333
29040, 1.241504168
29070, 1.2415887953333333
29100, 1.2416740946666667
29130, 1.2417600653333334
29160, 1.2418467069999999
29190, 1.241934019
29220, 1.2420220006666667
29250, 1.2421106519999998
29280, 1.2421999723333335
29310, 1.242289961
29340, 1.2423806176666667
29370, 1.242471942
29400, 1.2425639333333334
29430, 1.2426565913333332
29460, 1.2427499153333335
29490, 1.242843905
29520, 1.2429385593333333
29550, 1.2430338786666668
29580, 1.2431298616666666
29610, 1.2432265083333334
29640, 1.243323818
29670, 1.24342179
29700, 1.243520424
29730, 1.2436197193333334
29760, 1.2437196756666666
29790, 1.2438202923333332
29820, 1.2439215686666667
29850, 1.2440235043333332
29880, 1.2441260983333333
29910, 1.2442293506666666
29940, 1.2443332606666666
29970, 1.2444378276666668
30000, 1.244543051
30030, 1.2446489303333335
30060, 1.2447554646666665
30090, 1.2448626536666665
30120, 1.244970497
30150, 1.2450789936666666
30180, 1.2451881436666665
30210, 1.2452979456666666
30240, 1.2454083993333334
30270, 1.2455195043333334
30300, 1.2456312596666668
30330, 1.245743665
30360, 1.2458567196666666
30390, 1.245970423
30420, 1.2460847743333332
30450, 1.2461997733333332
30480, 1.2463154186666667
30510, 1.2464317106666667
30540, 1.246548648
30570, 1.24666623
30600, 1.2467844566666666
30630, 1.2469033266666667
30660, 1.2470228396666667
30690, 1.2471429950000001
30720, 1.247263792
30750, 1.2473852296666668
30780, 1.247507308
30810, 1.2476300256666668
30840, 1.2477533826666667
30870, 1.2478773776666667
30900, 1.2480020103333334
30930, 1.2481272796666667
30960, 1.2482531856666665
30990, 1.248379727
31020, 1.248506903
31050, 1.2486347133333333
31080, 1.248763157
31110, 1.2488922333333332
31140, 1.2490219420000002
31170, 1.2491522816666665
31200, 1.2492832520000001
31230, 1.249414852
31260, 1.2495470813333331
31290, 1.249679939
31320, 1.2498134246666668
31350, 1.249947537
31380, 1.2500822753333334
31410, 1.2502176393333333
31440, 1.250353628
31470, 1.2504902406666667
31500, 1.2506274766666667
31530, 1.2507653346666667
31560, 1.2509038146666667
31590, 1.2510429156666667
31620, 1.2511826366666667
31650, 1.2513229773333332
31680, 1.2514639363333333
31710, 1.251605513
31740, 1.251747707
31770, 1.2518905173333332
31800, 1.252033943
31830, 1.2521779833333333
31860, 1.2523226376666665
31890, 1.252467905
31920, 1.2526137846666667
31950, 1.2527602756666667
31980, 1.2529073776666666
32010, 1.2530550893333332
32040, 1.25320341
32070, 1.2533523389999999
32100, 1.2535018753333333
32130, 1.2536520183333333
32160, 1.2538027673333334
32190, 1.253954121
32220, 1.2541060786666667
32250, 1.2542586396666666
32280, 1.254411803
32310, 1.254565568
32340, 1.2547199336666666
32370, 1.2548748993333334
32400, 1.2550304639999998
32430, 1.2551866266666667
32460, 1.255343387
32490, 1.2555007433333334
32520, 1.2556586953333333
32550, 1.2558172423333334
32580, 1.2559763826666668
32610, 1.2561361163333333
32640, 1.256296442
32670, 1.2564573586666667
32700, 1.2566188656666668
32730, 1.2567809620000001
32760, 1.256943647
32790, 1.2571069196666667
32820, 1.257270779
32850, 1.257435224
32880, 1.257600254
32910, 1.2577658680000001
32940, 1.2579320649999999
32970, 1.2580988443333334
33000, 1.258266205
33030, 1.2584341456666666
33060, 1.258602666
33090, 1.2587717646666667
33120, 1.258941441
33150, 1.259111694
33180, 1.2592825226666666
33210, 1.259453926
33240, 1.259625903
33270, 1.2597984530000002
33300, 1.259971575
33330, 1.2601452676666667
33360, 1.2603195306666666
33390, 1.2604943626666667
33420, 1.2606697626666667
33450, 1.26084573
33480, 1.2610222633333334
33510, 1.2611993616666666
33540, 1.2613770243333333
33570, 1.2615552503333334
33600, 1.2617340386666667
33630, 1.2619133883333333
33660, 1.2620932983333335
33690, 1.2622737673333333
33720, 1.262454795
33750, 1.26263638
33780, 1.262818521
33810, 1.2630012176666667
33840, 1.2631844686666667
33870, 1.263368273
33900, 1.2635526296666666
33930, 1.2637375376666666
33960, 1.263922996
33990, 1.2641090036666667
34020, 1.2642955596666667
34050, 1.264482663
34080, 1.2646703123333334
34110, 1.2648585069999998
34140, 1.265047246
34170, 1.2652365283333333
34200, 1.2654263526666667
34230, 1.265616718
34260, 1.2658076233333333
34290, 1.265999068
34320, 1.2661910506666667
34350, 1.26638357
34380, 1.2665766253333333
34410, 1.2667702156666667
